customer_id,store_id,product_name,sales_date,sales_person_id,price,quantity,total_cost,payment_mode
39,575,quaker oats,2021-12-14,14,212,5,1060,UPI
14,575,amul ghee,2023-05-12,15,596,1,596,Store-credit
32,574,kabuli chana,2023-09-23,12,140,1,140,cash
69,572,maggi masala,2022-05-28,4,80,7,560,cash
77,572,besan,2022-12-21,6,52,7,364,Store-credit
55,574,maggi masala,2023-08-14,12,80,10,800,UPI
94,575,cashews,2022-10-23,15,340,10,3400,cash
54,572,dantkanti,2023-06-04,5,100,9,900,cash
26,571,black pepper,2023-01-26,3,52,10,520,cash
68,573,nutrella,2023-08-05,8,40,2,80,UPI
86,571,dove shampoo,2023-07-01,2,574,3,1722,UPI
21,573,maggi masala,2022-06-27,7,80,7,560,cash
71,572,amul ghee,2021-10-10,5,596,9,5364,Store-credit
98,572,atta,2021-10-05,5,450,3,1350,UPI
12,572,deodorant,2021-09-19,4,141,6,846,UPI
60,572,maggi masala,2023-06-04,5,80,2,160,Store-credit
33,573,nutrella,2023-05-19,9,40,5,200,cash
44,574,quaker oats,2023-04-27,11,212,6,1272,UPI
20,574,kabuli chana,2022-04-06,10,140,6,840,UPI
29,572,hair gel,2021-12-27,6,65,1,65,Store-credit
54,573,dove shampoo,2021-05-08,8,574,2,1148,Store-credit
75,574,nutrella,2021-03-02,12,40,6,240,UPI
10,575,cashews,2021-11-07,13,340,10,3400,cash
76,574,kabuli chana,2021-10-23,10,140,8,1120,cash
92,573,quaker oats,2022-01-04,9,212,9,1908,cash
45,572,amul ghee,2022-11-07,5,596,4,2384,Store-credit
19,571,hair gel,2022-08-13,1,65,9,585,UPI
76,574,coriander powder,2021-02-12,12,50,1,50,Store-credit
26,572,hair gel,2023-01-29,5,65,9,585,cash
33,571,hair gel,2022-02-23,2,65,6,390,Store-credit
66,573,deodorant,2021-03-07,9,141,5,705,cash
90,574,coriander powder,2022-10-06,10,50,5,250,Store-credit
61,571,dantkanti,2023-09-25,1,100,6,600,cash
98,572,atta,2023-10-01,6,450,4,1800,Store-credit
35,574,mustard oil,2022-09-26,10,110,10,1100,cash
86,573,besan,2021-05-20,7,52,9,468,UPI
60,572,coriander powder,2023-04-17,6,50,3,150,UPI
86,575,hair gel,2023-09-12,15,65,10,650,Store-credit
53,575,clinic plus,2022-10-28,13,345,2,690,UPI
35,573,maggi masala,2021-02-12,9,80,4,320,cash
61,572,nutrella,2023-07-11,6,40,5,200,UPI
60,572,besan,2023-03-01,6,52,10,520,UPI
23,574,dove shampoo,2022-04-17,10,574,5,2870,Store-credit
81,573,mustard oil,2023-07-17,8,110,4,440,Store-credit
88,574,coriander powder,2022-07-18,10,50,6,300,Store-credit
56,575,maggi masala,2022-12-10,15,80,1,80,Store-credit
51,572,coriander powder,2021-02-16,4,50,3,150,cash
31,574,coriander powder,2023-04-17,10,50,4,200,cash
83,574,cashews,2021-04-07,10,340,4,1360,Store-credit
73,571,besan,2021-11-01,1,52,2,104,cash
83,575,quaker oats,2023-06-14,15,212,7,1484,Store-credit
42,575,deodorant,2021-06-04,15,141,2,282,cash
53,572,dove shampoo,2022-08-26,4,574,8,4592,cash
85,571,cashews,2023-04-18,2,340,9,3060,Store-credit
2,571,sugar,2023-08-13,3,50,9,450,UPI
30,572,dantkanti,2023-08-23,4,100,10,1000,UPI
60,572,quaker oats,2021-08-25,5,212,3,636,Store-credit
77,572,kabuli chana,2021-03-18,6,140,10,1400,cash
61,573,dantkanti,2021-12-17,8,100,6,600,UPI
99,575,mustard oil,2023-03-18,14,110,4,440,UPI
10,574,clinic plus,2021-02-28,10,345,10,3450,Store-credit
62,571,quaker oats,2023-06-07,3,212,10,2120,Store-credit
9,573,atta,2023-03-28,7,450,3,1350,Store-credit
59,575,mustard oil,2021-11-17,13,110,8,880,cash
29,574,sunflower oil,2021-07-26,12,120,4,480,UPI
45,574,atta,2021-07-28,12,450,8,3600,Store-credit
9,573,sunflower oil,2023-06-01,8,120,10,1200,Store-credit
87,571,nutrella,2023-09-18,1,40,7,280,Store-credit
80,571,atta,2021-03-25,2,450,2,900,UPI
65,574,amul ghee,2021-02-11,12,596,1,596,UPI
20,571,clinic plus,2023-05-03,3,345,8,2760,UPI
33,575,maida,2021-04-03,13,20,9,180,UPI
65,572,dantkanti,2021-07-13,6,100,5,500,cash
62,573,besan,2022-10-10,7,52,7,364,UPI
99,572,hair gel,2023-06-04,6,65,5,325,cash
60,574,hair gel,2021-08-17,12,65,6,390,cash
78,574,sugar,2021-03-19,10,50,1,50,cash
98,574,maggi masala,2022-12-30,12,80,6,480,UPI
77,571,mustard oil,2021-08-12,3,110,2,220,Store-credit
50,572,hair gel,2022-01-23,4,65,7,455,cash
11,572,nutrella,2022-06-03,6,40,7,280,UPI
61,573,quaker oats,2021-10-26,7,212,8,1696,cash
87,575,sugar,2023-07-08,15,50,10,500,cash
5,573,cashews,2022-08-27,8,340,9,3060,cash
40,572,cashews,2021-04-14,6,340,4,1360,UPI
50,575,coriander powder,2021-06-05,14,50,5,250,Store-credit
56,574,quaker oats,2021-05-26,11,212,10,2120,Store-credit
48,574,amul ghee,2021-03-28,12,596,8,4768,UPI
18,571,maggi masala,2023-01-14,1,80,6,480,cash
2,573,deodorant,2021-11-23,7,141,6,846,UPI
93,574,atta,2021-03-20,11,450,6,2700,Store-credit
5,575,mustard oil,2023-08-19,14,110,2,220,cash
86,574,clinic plus,2021-12-25,11,345,6,2070,cash
90,573,nutrella,2023-04-21,9,40,3,120,cash
91,572,amul ghee,2023-07-10,4,596,3,1788,UPI
36,574,hair gel,2021-03-21,10,65,1,65,cash
32,571,deodorant,2022-08-27,2,141,2,282,cash
16,573,dove shampoo,2022-08-20,9,574,3,1722,cash
68,574,black pepper,2023-08-12,11,52,2,104,Store-credit
90,572,hair gel,2021-04-10,4,65,10,650,Store-credit
77,571,cashews,2022-04-09,1,340,6,2040,UPI
92,571,deodorant,2023-09-05,2,141,5,705,UPI
59,571,black pepper,2021-02-21,3,52,10,520,UPI
89,575,hair gel,2023-09-12,15,65,9,585,Store-credit
91,571,cashews,2022-08-24,2,340,9,3060,cash
94,574,cashews,2022-07-13,10,340,1,340,cash
58,573,cashews,2022-09-04,9,340,3,1020,UPI
17,575,maggi masala,2023-08-03,15,80,6,480,Store-credit
92,573,atta,2023-05-19,7,450,2,900,cash
46,573,black pepper,2023-05-30,9,52,9,468,cash
25,574,cashews,2022-02-07,11,340,4,1360,Store-credit
44,571,hair gel,2021-04-11,2,65,9,585,Store-credit
78,572,clinic plus,2023-02-08,5,345,6,2070,cash
82,575,black pepper,2023-02-28,14,52,3,156,UPI
28,574,hair gel,2021-08-23,10,65,3,195,cash
13,574,kabuli chana,2023-02-11,10,140,1,140,UPI
39,575,maida,2023-09-05,13,20,5,100,cash
43,575,black pepper,2021-08-19,14,52,3,156,cash
80,573,cashews,2021-06-11,7,340,6,2040,UPI
81,573,kabuli chana,2022-11-17,9,140,5,700,Store-credit
23,574,deodorant,2023-07-07,10,141,7,987,Store-credit
94,572,sugar,2021-05-31,6,50,3,150,cash
7,571,dantkanti,2021-12-20,1,100,7,700,UPI
73,571,maida,2021-07-20,3,20,5,100,UPI
22,575,maggi masala,2021-11-09,13,80,9,720,cash
47,575,cashews,2023-07-11,15,340,2,680,cash
16,572,maida,2023-05-23,6,20,10,200,cash
73,572,dove shampoo,2022-02-20,4,574,5,2870,Store-credit
74,575,sugar,2022-10-16,13,50,5,250,cash
4,572,coriander powder,2022-06-10,6,50,9,450,UPI
74,572,clinic plus,2023-02-09,5,345,4,1380,UPI
5,574,quaker oats,2023-09-09,10,212,7,1484,cash
15,571,clinic plus,2022-04-30,3,345,9,3105,Store-credit
75,571,besan,2021-10-26,2,52,3,156,Store-credit
31,574,clinic plus,2022-03-08,10,345,3,1035,UPI
20,571,quaker oats,2021-04-23,1,212,10,2120,Store-credit
17,571,atta,2021-08-14,1,450,9,4050,Store-credit
78,573,kabuli chana,2021-08-02,9,140,3,420,Store-credit
92,571,maida,2022-01-18,1,20,9,180,cash
95,575,sunflower oil,2021-10-25,14,120,9,1080,Store-credit
82,572,coriander powder,2021-11-28,4,50,6,300,Store-credit
79,572,sunflower oil,2022-07-07,4,120,6,720,Store-credit
93,574,maggi masala,2022-02-09,10,80,8,640,UPI
65,572,maggi masala,2023-09-22,6,80,6,480,cash
38,572,kabuli chana,2023-09-27,5,140,6,840,UPI
67,575,coriander powder,2022-03-25,14,50,6,300,cash
7,575,sugar,2021-08-29,15,50,8,400,UPI
96,574,sunflower oil,2023-03-30,11,120,10,1200,cash
67,573,atta,2021-03-08,8,450,4,1800,Store-credit
30,571,kabuli chana,2022-02-03,2,140,2,280,Store-credit
3,575,dove shampoo,2022-04-30,13,574,5,2870,cash
31,571,amul ghee,2021-04-16,2,596,3,1788,Store-credit
34,572,clinic plus,2023-01-08,4,345,1,345,cash
38,573,amul ghee,2023-04-11,7,596,4,2384,UPI
45,571,dove shampoo,2023-03-12,3,574,4,2296,UPI
70,572,maggi masala,2021-05-20,6,80,9,720,UPI
39,574,hair gel,2021-03-23,11,65,6,390,cash
42,573,maida,2022-03-08,8,20,6,120,Store-credit
31,575,besan,2022-04-06,14,52,8,416,UPI
87,572,maida,2022-08-11,4,20,7,140,Store-credit
47,575,quaker oats,2022-05-13,15,212,9,1908,Store-credit
66,573,amul ghee,2022-10-30,7,596,2,1192,Store-credit
89,574,kabuli chana,2023-05-20,10,140,10,1400,UPI
92,573,hair gel,2022-04-26,9,65,4,260,cash
6,573,amul ghee,2023-06-05,8,596,2,1192,UPI
83,574,besan,2021-09-08,11,52,4,208,UPI
69,573,clinic plus,2021-02-16,8,345,6,2070,cash
30,574,cashews,2021-06-20,10,340,2,680,UPI
29,573,black pepper,2023-10-20,7,52,7,364,cash
92,572,kabuli chana,2023-09-23,5,140,7,980,Store-credit
80,572,cashews,2022-02-07,5,340,4,1360,Store-credit
54,572,black pepper,2022-08-29,5,52,6,312,Store-credit
48,574,maida,2021-09-18,11,20,4,80,UPI
25,574,atta,2022-01-12,11,450,2,900,cash
20,572,maida,2021-09-16,6,20,4,80,cash
68,575,dove shampoo,2022-01-31,15,574,10,5740,UPI
81,575,sugar,2021-06-03,13,50,8,400,cash
39,575,kabuli chana,2022-12-05,14,140,2,280,UPI
37,574,black pepper,2021-07-10,11,52,2,104,Store-credit
87,574,maggi masala,2022-05-20,11,80,9,720,Store-credit
21,572,clinic plus,2022-06-01,4,345,5,1725,UPI
82,575,kabuli chana,2022-11-30,15,140,5,700,UPI
99,575,sunflower oil,2023-08-27,13,120,2,240,cash
95,575,sugar,2023-01-26,13,50,3,150,cash
93,572,clinic plus,2021-09-09,6,345,10,3450,Store-credit
73,572,dove shampoo,2022-07-24,6,574,7,4018,Store-credit
88,574,sunflower oil,2022-12-22,10,120,3,360,cash
31,575,clinic plus,2023-03-18,14,345,5,1725,Store-credit
1,571,black pepper,2023-01-01,1,52,6,312,Store-credit
18,572,sugar,2021-10-02,4,50,2,100,cash
27,571,dove shampoo,2022-12-11,1,574,10,5740,UPI
28,572,dantkanti,2023-04-20,4,100,8,800,cash
41,572,mustard oil,2023-10-12,4,110,9,990,Store-credit
3,574,besan,2023-10-13,10,52,8,416,cash
82,573,clinic plus,2023-01-30,8,345,6,2070,cash
70,575,dove shampoo,2023-07-09,15,574,9,5166,cash
3,575,deodorant,2021-09-16,13,141,4,564,Store-credit
75,573,deodorant,2021-12-22,8,141,6,846,UPI
24,571,sunflower oil,2023-01-27,1,120,3,360,UPI
6,573,maggi masala,2021-10-23,7,80,1,80,Store-credit
47,572,dantkanti,2021-05-21,5,100,4,400,Store-credit
85,571,sugar,2021-12-12,1,50,2,100,UPI
60,571,hair gel,2022-09-12,1,65,4,260,Store-credit
7,574,sunflower oil,2023-08-15,10,120,3,360,cash
14,572,besan,2021-10-08,4,52,6,312,cash
98,571,hair gel,2021-08-04,1,65,2,130,cash
29,573,besan,2021-07-21,8,52,5,260,cash
61,573,maida,2022-07-08,8,20,9,180,Store-credit
9,572,sunflower oil,2023-08-10,5,120,4,480,UPI
26,571,nutrella,2022-11-25,2,40,5,200,Store-credit
98,574,kabuli chana,2023-03-16,12,140,10,1400,Store-credit
39,571,hair gel,2021-06-30,3,65,8,520,cash
83,572,dantkanti,2023-06-21,6,100,9,900,Store-credit
1,572,sunflower oil,2022-12-04,4,120,1,120,Store-credit
93,572,clinic plus,2023-03-08,5,345,2,690,Store-credit
55,572,nutrella,2022-12-28,4,40,10,400,cash
86,571,deodorant,2023-07-31,2,141,1,141,cash
3,573,maggi masala,2023-04-29,8,80,1,80,cash
49,573,cashews,2023-05-19,8,340,5,1700,UPI
37,575,mustard oil,2022-04-11,15,110,2,220,Store-credit
47,571,deodorant,2021-08-20,2,141,7,987,UPI
16,571,black pepper,2022-04-14,2,52,4,208,cash
58,573,amul ghee,2021-03-05,7,596,6,3576,UPI
50,571,dantkanti,2022-07-04,2,100,10,1000,Store-credit
68,575,maida,2022-04-21,14,20,3,60,cash
50,571,mustard oil,2021-06-18,3,110,7,770,cash
3,574,dantkanti,2023-06-10,11,100,5,500,cash
39,574,dantkanti,2022-09-15,11,100,7,700,UPI
81,573,nutrella,2022-09-04,9,40,5,200,Store-credit
13,571,atta,2021-10-08,2,450,5,2250,Store-credit
91,571,hair gel,2023-05-05,1,65,7,455,Store-credit
92,573,atta,2022-10-01,9,450,7,3150,cash
49,571,black pepper,2021-02-23,2,52,4,208,cash
47,575,deodorant,2021-08-07,14,141,6,846,cash
95,574,kabuli chana,2021-07-12,12,140,8,1120,cash
10,575,nutrella,2022-12-24,14,40,2,80,cash
63,573,kabuli chana,2022-03-25,8,140,4,560,cash
74,571,amul ghee,2022-04-23,3,596,3,1788,cash
63,572,atta,2021-07-10,4,450,10,4500,cash
16,572,dove shampoo,2023-06-11,6,574,2,1148,Store-credit
79,574,mustard oil,2023-06-03,12,110,1,110,cash
32,573,coriander powder,2022-05-08,9,50,8,400,cash
87,575,black pepper,2022-04-15,14,52,7,364,Store-credit
50,573,dantkanti,2021-08-03,7,100,3,300,UPI
6,574,quaker oats,2022-07-31,10,212,1,212,UPI
28,573,mustard oil,2022-04-20,8,110,10,1100,Store-credit
5,574,maida,2023-02-17,10,20,6,120,cash
88,571,dove shampoo,2022-01-04,2,574,7,4018,UPI
30,573,sunflower oil,2023-10-12,9,120,3,360,UPI
19,571,clinic plus,2023-09-04,1,345,8,2760,cash
35,572,dantkanti,2021-03-04,5,100,2,200,UPI
28,575,maggi masala,2021-12-05,14,80,1,80,UPI
20,572,hair gel,2023-02-08,4,65,8,520,Store-credit
70,571,maggi masala,2023-03-24,2,80,2,160,UPI
54,572,amul ghee,2021-02-14,4,596,6,3576,cash
23,574,amul ghee,2021-06-16,11,596,7,4172,UPI
3,572,atta,2022-02-09,5,450,1,450,Store-credit
70,574,maggi masala,2021-11-19,12,80,7,560,UPI
79,574,dantkanti,2022-04-16,11,100,2,200,cash
16,573,atta,2023-06-08,7,450,3,1350,Store-credit
70,572,sunflower oil,2021-08-07,6,120,9,1080,UPI
82,573,hair gel,2022-07-24,9,65,6,390,cash
10,572,dove shampoo,2023-02-19,4,574,4,2296,Store-credit
66,574,cashews,2022-08-15,11,340,10,3400,UPI
35,575,deodorant,2022-02-13,15,141,9,1269,UPI
3,574,black pepper,2022-04-11,10,52,3,156,cash
98,572,sunflower oil,2023-05-29,4,120,9,1080,cash
34,572,nutrella,2023-04-11,6,40,7,280,cash
53,571,coriander powder,2022-09-28,1,50,7,350,cash
94,573,clinic plus,2023-09-09,7,345,1,345,Store-credit
22,571,maggi masala,2023-01-20,2,80,10,800,cash
62,572,sunflower oil,2023-05-31,4,120,6,720,cash
58,571,dove shampoo,2023-08-28,2,574,3,1722,UPI
6,571,mustard oil,2021-11-16,3,110,7,770,Store-credit
8,571,kabuli chana,2021-07-03,3,140,9,1260,Store-credit
64,573,cashews,2021-05-25,9,340,1,340,Store-credit
86,571,quaker oats,2021-08-03,1,212,4,848,UPI
72,575,sunflower oil,2023-06-12,14,120,10,1200,Store-credit
75,574,black pepper,2023-09-15,11,52,10,520,Store-credit
4,574,hair gel,2022-08-15,11,65,3,195,cash
54,572,amul ghee,2023-03-11,4,596,6,3576,UPI
95,573,coriander powder,2021-03-04,9,50,5,250,UPI
51,573,maida,2022-04-20,7,20,9,180,Store-credit
78,572,maida,2021-05-07,6,20,10,200,Store-credit
74,574,besan,2022-07-06,12,52,5,260,cash
10,573,cashews,2021-10-31,8,340,4,1360,UPI
88,574,coriander powder,2021-06-25,11,50,8,400,cash
15,574,dantkanti,2023-10-15,10,100,10,1000,cash
83,573,sugar,2023-04-24,9,50,1,50,Store-credit
21,573,mustard oil,2021-03-13,9,110,3,330,cash
81,575,sunflower oil,2023-07-18,14,120,6,720,Store-credit
17,575,nutrella,2022-05-12,14,40,2,80,Store-credit
48,572,hair gel,2023-01-31,5,65,8,520,UPI
32,575,maggi masala,2022-08-07,14,80,4,320,cash
44,573,cashews,2023-03-24,9,340,5,1700,UPI
23,571,besan,2022-01-18,1,52,3,156,UPI
51,571,clinic plus,2021-11-15,2,345,9,3105,UPI
3,575,besan,2023-09-23,13,52,6,312,cash
12,571,quaker oats,2023-03-24,2,212,1,212,cash
20,575,atta,2022-11-29,14,450,5,2250,UPI
23,575,mustard oil,2021-11-14,13,110,7,770,UPI
71,573,kabuli chana,2021-06-01,7,140,3,420,UPI
99,571,amul ghee,2021-04-27,2,596,8,4768,UPI
49,572,dantkanti,2022-02-21,6,100,9,900,UPI
8,572,cashews,2023-09-21,5,340,9,3060,UPI
92,573,mustard oil,2022-07-10,8,110,7,770,Store-credit
76,571,mustard oil,2021-10-14,2,110,5,550,cash
1,571,maggi masala,2022-12-23,3,80,7,560,cash
44,575,cashews,2022-01-15,15,340,8,2720,Store-credit
79,573,sugar,2021-06-30,8,50,5,250,cash
18,571,sugar,2021-03-23,1,50,6,300,UPI
31,575,coriander powder,2022-12-21,14,50,9,450,Store-credit
90,572,atta,2023-03-26,6,450,7,3150,Store-credit
15,572,maida,2022-11-01,6,20,10,200,cash
81,572,clinic plus,2023-09-01,4,345,5,1725,cash
17,571,amul ghee,2022-05-04,3,596,3,1788,cash
95,571,dantkanti,2022-05-11,1,100,6,600,cash
37,573,black pepper,2022-03-04,9,52,10,520,Store-credit
14,575,quaker oats,2023-05-02,15,212,5,1060,Store-credit
92,573,dove shampoo,2021-03-27,9,574,9,5166,UPI
1,571,dantkanti,2022-10-16,1,100,4,400,UPI
64,573,nutrella,2022-07-21,8,40,7,280,Store-credit
29,571,dove shampoo,2023-10-14,3,574,5,2870,cash
79,572,maggi masala,2022-06-12,6,80,9,720,cash
44,573,maida,2023-09-26,9,20,3,60,Store-credit
30,571,deodorant,2023-03-10,2,141,8,1128,cash
50,573,black pepper,2021-10-11,7,52,10,520,cash
63,573,coriander powder,2021-03-06,9,50,9,450,UPI
75,573,mustard oil,2021-07-25,7,110,5,550,Store-credit
92,571,coriander powder,2021-10-14,1,50,2,100,UPI
91,573,coriander powder,2021-05-07,8,50,5,250,UPI
20,575,hair gel,2023-04-22,14,65,1,65,UPI
57,571,coriander powder,2022-06-02,2,50,2,100,cash
86,574,kabuli chana,2022-02-23,11,140,8,1120,Store-credit
91,574,clinic plus,2023-01-13,11,345,3,1035,cash
27,575,deodorant,2023-04-16,14,141,2,282,Store-credit
94,572,cashews,2023-09-01,5,340,5,1700,cash
85,573,cashews,2022-02-04,9,340,4,1360,cash
5,571,sunflower oil,2022-07-09,2,120,8,960,Store-credit
51,573,quaker oats,2021-05-23,8,212,1,212,UPI
69,572,maggi masala,2021-12-05,4,80,7,560,Store-credit
20,573,dantkanti,2023-03-23,8,100,1,100,Store-credit
43,575,atta,2022-03-24,14,450,9,4050,Store-credit
73,571,black pepper,2022-10-06,1,52,2,104,Store-credit
28,571,dantkanti,2021-09-15,2,100,6,600,Store-credit
7,572,coriander powder,2023-08-09,6,50,5,250,cash
49,573,dantkanti,2022-06-07,9,100,4,400,cash
65,575,maggi masala,2021-04-27,15,80,8,640,cash
38,572,sunflower oil,2021-09-23,6,120,7,840,Store-credit
30,575,clinic plus,2023-09-07,13,345,10,3450,cash
42,571,maggi masala,2022-05-17,3,80,4,320,Store-credit
48,574,atta,2022-03-28,11,450,8,3600,UPI
53,575,maida,2021-02-15,13,20,6,120,Store-credit
66,573,dantkanti,2022-11-01,8,100,8,800,cash
32,575,amul ghee,2021-02-17,13,596,8,4768,UPI
51,575,hair gel,2022-11-02,15,65,10,650,UPI
90,572,kabuli chana,2023-05-29,4,140,3,420,UPI
15,575,deodorant,2021-12-13,15,141,3,423,cash
56,574,deodorant,2022-06-17,10,141,3,423,UPI
69,574,dantkanti,2021-11-07,12,100,8,800,UPI
16,575,maggi masala,2023-10-17,14,80,9,720,UPI
40,575,dove shampoo,2021-06-08,13,574,6,3444,cash
21,572,coriander powder,2023-01-16,5,50,7,350,cash
6,575,amul ghee,2021-07-19,15,596,9,5364,UPI
23,575,hair gel,2021-10-22,15,65,10,650,Store-credit
86,575,deodorant,2023-04-28,14,141,2,282,Store-credit
47,574,nutrella,2021-02-24,10,40,4,160,UPI
93,573,mustard oil,2021-02-10,7,110,4,440,UPI
24,572,maggi masala,2022-11-10,5,80,7,560,cash
91,572,hair gel,2022-12-09,5,65,2,130,Store-credit
75,575,nutrella,2022-04-26,13,40,1,40,cash
31,571,mustard oil,2023-04-09,1,110,4,440,Store-credit
12,572,dove shampoo,2022-07-06,4,574,2,1148,Store-credit
83,574,atta,2022-03-17,11,450,3,1350,Store-credit
18,572,kabuli chana,2022-02-28,6,140,9,1260,cash
6,572,amul ghee,2022-01-01,6,596,8,4768,cash
46,573,black pepper,2022-11-12,9,52,4,208,UPI
72,571,quaker oats,2021-07-04,3,212,3,636,Store-credit
43,575,clinic plus,2022-04-25,15,345,6,2070,Store-credit
99,573,deodorant,2022-04-17,8,141,6,846,cash
79,574,sunflower oil,2022-10-18,12,120,4,480,Store-credit
36,575,coriander powder,2023-09-12,14,50,1,50,cash
19,572,dove shampoo,2023-10-04,4,574,10,5740,cash
15,574,maggi masala,2021-08-12,11,80,3,240,cash
83,571,maggi masala,2021-06-20,1,80,2,160,Store-credit
30,573,besan,2023-08-06,7,52,6,312,cash
14,572,hair gel,2021-05-12,6,65,7,455,Store-credit
45,572,deodorant,2021-06-25,4,141,1,141,UPI
25,575,maida,2022-09-26,15,20,10,200,cash
41,573,clinic plus,2021-07-10,8,345,8,2760,UPI
82,572,kabuli chana,2022-06-05,5,140,5,700,UPI
56,575,nutrella,2022-10-02,13,40,10,400,cash
73,575,coriander powder,2023-09-03,13,50,6,300,cash
76,571,clinic plus,2021-08-12,1,345,4,1380,Store-credit
92,574,besan,2022-08-19,10,52,3,156,cash
97,573,cashews,2023-05-15,7,340,9,3060,Store-credit
41,571,kabuli chana,2021-08-08,2,140,10,1400,Store-credit
86,575,dantkanti,2023-10-19,14,100,4,400,Store-credit
62,571,kabuli chana,2022-07-29,1,140,9,1260,UPI
25,575,clinic plus,2022-12-12,14,345,10,3450,cash
99,573,hair gel,2022-01-14,8,65,3,195,cash
36,575,sunflower oil,2022-01-03,14,120,3,360,UPI
49,572,kabuli chana,2023-10-06,4,140,3,420,cash
92,575,cashews,2022-09-12,15,340,4,1360,cash
82,575,coriander powder,2022-07-14,13,50,8,400,UPI
56,575,atta,2023-09-01,13,450,7,3150,cash
75,571,dove shampoo,2022-02-01,2,574,3,1722,UPI
42,575,clinic plus,2022-08-27,14,345,8,2760,Store-credit
44,571,deodorant,2023-02-12,3,141,1,141,cash
60,572,clinic plus,2022-09-22,4,345,1,345,UPI
7,574,clinic plus,2023-05-27,10,345,5,1725,cash
67,574,dove shampoo,2021-11-02,12,574,1,574,Store-credit
4,575,sugar,2023-09-05,14,50,6,300,UPI
27,574,maida,2022-11-16,10,20,8,160,Store-credit
58,571,mustard oil,2021-12-20,1,110,7,770,UPI
94,571,amul ghee,2022-09-10,2,596,4,2384,cash
31,571,maida,2021-07-20,1,20,4,80,UPI
53,575,dove shampoo,2021-09-05,14,574,5,2870,Store-credit
56,575,dantkanti,2022-01-02,14,100,10,1000,UPI
21,575,maida,2021-09-09,13,20,3,60,cash
12,575,deodorant,2023-01-10,15,141,3,423,UPI
16,573,sunflower oil,2021-06-22,8,120,4,480,cash
56,573,amul ghee,2021-09-08,8,596,3,1788,UPI
56,571,besan,2023-05-03,1,52,6,312,Store-credit
95,573,clinic plus,2023-03-29,7,345,6,2070,Store-credit
22,575,nutrella,2022-03-23,14,40,2,80,cash
10,573,maggi masala,2021-09-11,9,80,2,160,cash
3,575,deodorant,2023-07-23,15,141,9,1269,cash
19,573,quaker oats,2022-05-21,7,212,8,1696,cash
91,575,nutrella,2023-02-01,15,40,6,240,Store-credit
19,574,black pepper,2021-04-08,12,52,4,208,cash
68,571,hair gel,2022-07-08,1,65,7,455,cash
20,572,atta,2022-01-04,6,450,6,2700,Store-credit
5,574,sugar,2022-07-23,12,50,1,50,cash
39,574,amul ghee,2023-02-23,11,596,2,1192,cash
46,575,dove shampoo,2022-01-13,13,574,3,1722,Store-credit
15,573,maida,2022-12-03,8,20,5,100,Store-credit
33,572,nutrella,2021-03-25,4,40,8,320,Store-credit
85,573,black pepper,2023-05-10,9,52,9,468,cash
86,573,amul ghee,2021-04-18,9,596,4,2384,cash
28,574,coriander powder,2022-09-20,10,50,5,250,cash
15,575,sugar,2023-09-27,13,50,8,400,Store-credit
35,573,deodorant,2022-11-09,8,141,4,564,UPI
7,571,cashews,2023-04-08,2,340,2,680,cash
93,572,nutrella,2022-08-05,6,40,2,80,Store-credit
5,575,cashews,2021-03-05,14,340,2,680,UPI
10,573,amul ghee,2022-03-14,8,596,7,4172,UPI
81,574,quaker oats,2023-10-08,10,212,9,1908,cash
8,575,dantkanti,2021-06-15,14,100,8,800,UPI
9,572,cashews,2021-04-19,4,340,3,1020,UPI
47,573,quaker oats,2023-02-02,9,212,6,1272,Store-credit
63,571,dove shampoo,2021-08-19,2,574,10,5740,cash
12,575,dove shampoo,2023-08-26,13,574,5,2870,Store-credit
79,572,sugar,2023-10-12,4,50,1,50,cash
29,574,hair gel,2021-05-20,12,65,6,390,UPI
71,571,maida,2023-07-24,2,20,2,40,UPI
58,575,clinic plus,2021-08-31,14,345,6,2070,Store-credit
71,572,sugar,2021-12-11,6,50,5,250,UPI
9,574,coriander powder,2021-05-22,11,50,7,350,cash
80,575,cashews,2021-12-26,15,340,6,2040,cash
76,575,atta,2023-01-22,13,450,10,4500,UPI
86,574,maggi masala,2021-05-08,10,80,4,320,UPI
84,571,amul ghee,2022-09-21,3,596,10,5960,Store-credit
75,571,cashews,2022-01-31,2,340,1,340,Store-credit
14,572,quaker oats,2023-07-20,4,212,9,1908,UPI
62,573,sunflower oil,2022-05-15,7,120,1,120,cash
8,571,atta,2023-08-11,1,450,8,3600,Store-credit
48,573,sugar,2023-02-20,8,50,4,200,Store-credit
76,574,kabuli chana,2022-01-03,12,140,10,1400,cash
35,572,besan,2021-07-23,4,52,8,416,cash
35,571,coriander powder,2023-10-13,3,50,3,150,cash
75,574,black pepper,2023-04-23,10,52,6,312,cash
69,574,quaker oats,2021-09-17,11,212,1,212,UPI
59,572,mustard oil,2023-02-25,5,110,2,220,cash
66,571,dove shampoo,2022-12-02,1,574,9,5166,cash
99,574,nutrella,2022-02-23,11,40,8,320,Store-credit
52,574,atta,2023-09-11,12,450,9,4050,UPI
34,575,cashews,2023-03-18,13,340,10,3400,UPI
11,571,cashews,2022-07-29,3,340,7,2380,cash
32,572,maida,2022-06-07,5,20,4,80,UPI
19,571,mustard oil,2023-07-24,1,110,2,220,UPI
44,575,cashews,2023-09-17,15,340,8,2720,Store-credit
