customer_id,store_id,product_name,sales_date,price,quantity,total_cost
5,125,deodorant,2023-06-14,141,2,282
8,121,sunflower oil,2023-04-12,120,3,360
23,121,maggi masala,2023-06-20,80,2,160
14,125,maida,2023-03-18,20,1,20
18,126,coriander powder,2023-04-11,50,7,350
17,130,amul ghee,2023-09-15,596,5,2980
17,126,maida,2023-10-19,20,7,140
4,125,mustard oil,2023-08-25,110,8,880
18,123,kabuli chana,2023-08-23,140,9,1260
44,124,black pepper,2023-08-11,52,6,312
3,128,deodorant,2023-03-01,141,7,987
2,125,amul ghee,2023-06-21,596,4,2384
39,125,black pepper,2023-07-24,52,3,156
10,126,quaker oats,2023-04-28,212,5,1060
32,121,mustard oil,2023-06-07,110,5,550
37,128,amul ghee,2023-10-22,596,10,5960
25,128,sugar,2023-10-21,50,6,300
21,130,black pepper,2023-04-03,52,7,364
3,127,hair gel,2023-09-02,65,9,585
19,127,cashews,2023-02-24,340,6,2040
11,129,dove shampoo,2023-05-13,574,7,4018
49,126,black pepper,2023-04-01,52,4,208
19,124,atta,2023-09-26,450,2,900
22,127,sunflower oil,2023-07-15,120,8,960
48,124,sugar,2023-05-27,50,8,400
47,121,coriander powder,2023-07-11,50,7,350
22,129,mustard oil,2023-03-27,110,10,1100
8,123,quaker oats,2023-05-01,212,8,1696
18,125,maggi masala,2023-04-30,80,1,80
49,130,nutrella,2023-07-31,40,10,400
18,125,nutrella,2023-03-21,40,7,280
18,129,maida,2023-09-11,20,9,180
46,126,clinic plus,2023-04-03,345,5,1725
34,123,black pepper,2023-10-09,52,6,312
49,122,maida,2023-02-24,20,1,20
26,127,nutrella,2023-04-07,40,2,80
44,126,kabuli chana,2023-02-25,140,2,280
48,126,nutrella,2023-07-24,40,1,40
47,121,maida,2023-03-25,20,6,120
28,125,quaker oats,2023-08-28,212,5,1060
15,127,maggi masala,2023-07-27,80,8,640
45,130,nutrella,2023-03-23,40,2,80
39,129,maggi masala,2023-09-12,80,1,80
34,129,black pepper,2023-05-17,52,4,208
50,130,sugar,2023-03-04,50,6,300
14,129,maggi masala,2023-09-11,80,2,160
42,126,sunflower oil,2023-03-19,120,10,1200
12,123,dove shampoo,2023-07-10,574,8,4592
31,129,sunflower oil,2023-08-13,120,3,360
9,122,sugar,2023-03-12,50,5,250
25,130,amul ghee,2023-04-02,596,2,1192
20,127,dantkanti,2023-03-10,100,1,100
22,125,nutrella,2023-05-29,40,2,80
40,123,quaker oats,2023-09-02,212,10,2120
47,126,hair gel,2023-05-10,65,9,585
27,124,black pepper,2023-08-23,52,5,260
30,128,maida,2023-06-03,20,1,20
10,126,quaker oats,2023-10-01,212,9,1908
6,125,coriander powder,2023-08-07,50,3,150
23,123,atta,2023-04-21,450,10,4500
11,124,clinic plus,2023-02-27,345,6,2070
35,129,maida,2023-07-18,20,8,160
7,127,amul ghee,2023-05-19,596,1,596
44,126,besan,2023-09-24,52,8,416
40,125,nutrella,2023-03-28,40,10,400
29,127,hair gel,2023-03-08,65,8,520
21,123,kabuli chana,2023-04-25,140,5,700
36,121,sugar,2023-06-09,50,5,250
24,126,dove shampoo,2023-07-16,574,8,4592
37,130,clinic plus,2023-05-04,345,1,345
27,122,kabuli chana,2023-06-20,140,3,420
12,125,dantkanti,2023-05-11,100,8,800
42,129,maida,2023-10-12,20,5,100
13,121,coriander powder,2023-07-20,50,8,400
43,122,maggi masala,2023-09-29,80,7,560
22,126,coriander powder,2023-07-25,50,4,200
35,122,clinic plus,2023-02-19,345,9,3105
38,123,black pepper,2023-06-17,52,10,520
28,127,cashews,2023-05-01,340,8,2720
6,125,dove shampoo,2023-03-16,574,10,5740
13,121,sugar,2023-09-08,50,6,300
36,130,cashews,2023-04-23,340,1,340
33,122,nutrella,2023-07-23,40,2,80
18,127,sugar,2023-05-27,50,9,450
41,130,coriander powder,2023-10-06,50,1,50
1,129,sunflower oil,2023-09-20,120,6,720
18,121,kabuli chana,2023-03-05,140,8,1120
36,123,nutrella,2023-04-14,40,9,360
19,126,kabuli chana,2023-09-10,140,3,420
6,121,kabuli chana,2023-03-11,140,3,420
25,123,besan,2023-03-29,52,3,156
33,130,kabuli chana,2023-02-24,140,7,980
15,129,coriander powder,2023-09-22,50,1,50
50,129,sunflower oil,2023-09-03,120,1,120
36,123,mustard oil,2023-05-29,110,4,440
26,126,kabuli chana,2023-05-19,140,5,700
43,126,cashews,2023-08-04,340,8,2720
16,127,cashews,2023-09-26,340,1,340
13,124,besan,2023-04-23,52,4,208
23,122,sunflower oil,2023-08-02,120,6,720
16,130,nutrella,2023-09-22,40,3,120
28,124,clinic plus,2023-10-15,345,9,3105
3,129,maggi masala,2023-03-09,80,10,800
26,129,dove shampoo,2023-09-25,574,5,2870
33,129,sugar,2023-06-25,50,4,200
46,128,hair gel,2023-02-27,65,1,65
29,126,deodorant,2023-05-22,141,3,423
17,129,maggi masala,2023-05-08,80,8,640
13,129,nutrella,2023-08-24,40,10,400
19,121,besan,2023-07-23,52,4,208
18,125,sunflower oil,2023-04-08,120,10,1200
9,124,besan,2023-07-19,52,6,312
10,121,atta,2023-09-29,450,8,3600
48,123,sugar,2023-04-05,50,8,400
19,125,dove shampoo,2023-09-27,574,2,1148
3,127,sugar,2023-05-27,50,1,50
28,124,dantkanti,2023-07-14,100,10,1000
42,128,black pepper,2023-08-19,52,1,52
37,125,sugar,2023-10-10,50,2,100
12,127,amul ghee,2023-03-25,596,2,1192
38,128,cashews,2023-06-02,340,2,680
17,127,besan,2023-04-24,52,9,468
4,129,coriander powder,2023-08-14,50,10,500
39,122,coriander powder,2023-03-06,50,3,150
17,129,coriander powder,2023-07-05,50,1,50
13,128,coriander powder,2023-04-07,50,6,300
32,129,maida,2023-04-17,20,7,140
21,130,maida,2023-08-01,20,10,200
3,130,deodorant,2023-04-11,141,9,1269
27,125,mustard oil,2023-03-20,110,2,220
13,122,clinic plus,2023-08-19,345,4,1380
38,122,coriander powder,2023-04-03,50,10,500
36,126,maida,2023-03-16,20,1,20
7,124,quaker oats,2023-04-19,212,9,1908
48,125,amul ghee,2023-10-12,596,3,1788
14,129,cashews,2023-10-11,340,1,340
17,125,coriander powder,2023-09-11,50,8,400
11,128,hair gel,2023-08-08,65,10,650
14,123,coriander powder,2023-08-18,50,5,250
36,127,cashews,2023-07-13,340,9,3060
45,123,besan,2023-05-14,52,4,208
47,124,cashews,2023-06-09,340,8,2720
37,121,dantkanti,2023-07-09,100,9,900
36,121,sugar,2023-09-11,50,6,300
7,129,maggi masala,2023-03-04,80,1,80
26,122,maida,2023-08-04,20,5,100
2,122,deodorant,2023-04-09,141,1,141
24,123,atta,2023-05-16,450,9,4050
37,126,nutrella,2023-05-06,40,3,120
24,125,nutrella,2023-02-20,40,10,400
16,129,sunflower oil,2023-05-08,120,3,360
36,122,hair gel,2023-09-04,65,2,130
26,123,amul ghee,2023-09-04,596,5,2980
10,128,mustard oil,2023-04-04,110,10,1100
50,126,clinic plus,2023-08-28,345,6,2070
9,123,maggi masala,2023-05-31,80,1,80
43,126,besan,2023-07-31,52,5,260
41,127,deodorant,2023-02-21,141,6,846
17,130,sunflower oil,2023-07-11,120,9,1080
17,127,dantkanti,2023-06-21,100,2,200
40,127,cashews,2023-08-17,340,4,1360
18,124,dove shampoo,2023-10-18,574,1,574
47,122,dantkanti,2023-09-25,100,9,900
22,123,nutrella,2023-04-03,40,3,120
16,124,dantkanti,2023-04-20,100,8,800
28,123,sunflower oil,2023-03-23,120,9,1080
41,128,maggi masala,2023-06-03,80,10,800
25,130,cashews,2023-04-05,340,3,1020
38,124,atta,2023-06-17,450,2,900
11,123,black pepper,2023-10-14,52,1,52
1,125,sugar,2023-09-17,50,4,200
33,126,dove shampoo,2023-02-20,574,3,1722
13,122,atta,2023-03-17,450,7,3150
14,122,besan,2023-05-05,52,5,260
48,130,dantkanti,2023-08-21,100,5,500
50,123,nutrella,2023-09-27,40,7,280
12,122,black pepper,2023-05-07,52,1,52
45,121,atta,2023-03-31,450,5,2250
28,124,sunflower oil,2023-03-17,120,7,840
13,124,maida,2023-03-13,20,8,160
39,122,sunflower oil,2023-02-24,120,6,720
24,124,dantkanti,2023-05-16,100,6,600
21,124,atta,2023-06-24,450,1,450
20,127,atta,2023-09-15,450,6,2700
44,124,black pepper,2023-03-31,52,2,104
27,128,clinic plus,2023-04-11,345,3,1035
23,129,coriander powder,2023-10-21,50,3,150
50,125,maida,2023-09-03,20,9,180
28,129,dantkanti,2023-09-27,100,3,300
5,121,sunflower oil,2023-05-11,120,10,1200
10,125,maida,2023-07-02,20,5,100
2,126,amul ghee,2023-04-22,596,8,4768
30,124,clinic plus,2023-08-01,345,5,1725
45,127,quaker oats,2023-07-03,212,10,2120
48,127,maggi masala,2023-07-07,80,10,800
27,129,nutrella,2023-06-21,40,7,280
41,128,mustard oil,2023-02-21,110,2,220
38,129,dove shampoo,2023-06-22,574,9,5166
21,128,coriander powder,2023-08-16,50,8,400
4,129,besan,2023-04-05,52,2,104
29,128,black pepper,2023-05-03,52,8,416
32,129,coriander powder,2023-04-20,50,2,100
43,128,maida,2023-07-26,20,10,200
10,124,dantkanti,2023-04-27,100,1,100
17,124,maggi masala,2023-06-15,80,10,800
44,122,hair gel,2023-08-21,65,1,65
7,126,amul ghee,2023-10-22,596,3,1788
11,121,deodorant,2023-05-24,141,7,987
19,124,quaker oats,2023-08-13,212,5,1060
45,125,dantkanti,2023-03-11,100,5,500
47,128,black pepper,2023-10-12,52,1,52
26,126,atta,2023-03-13,450,5,2250
40,129,quaker oats,2023-10-16,212,1,212
48,129,atta,2023-04-02,450,1,450
12,125,dantkanti,2023-05-24,100,5,500
47,126,coriander powder,2023-09-28,50,6,300
29,125,maida,2023-10-16,20,5,100
33,125,besan,2023-07-29,52,10,520
35,128,nutrella,2023-06-23,40,8,320
18,121,hair gel,2023-05-05,65,10,650
17,127,black pepper,2023-07-06,52,1,52
42,130,quaker oats,2023-10-08,212,8,1696
25,127,atta,2023-09-18,450,6,2700
23,125,quaker oats,2023-10-19,212,2,424
15,123,atta,2023-08-07,450,3,1350
46,130,clinic plus,2023-10-02,345,8,2760
45,130,hair gel,2023-02-21,65,6,390
9,126,besan,2023-08-29,52,4,208
46,128,maida,2023-03-26,20,5,100
6,127,sunflower oil,2023-04-21,120,10,1200
23,121,dantkanti,2023-07-18,100,1,100
28,128,dantkanti,2023-08-24,100,1,100
31,130,besan,2023-03-06,52,4,208
26,124,deodorant,2023-09-16,141,9,1269
15,124,nutrella,2023-07-20,40,7,280
30,121,sunflower oil,2023-10-17,120,4,480
38,121,sugar,2023-05-22,50,10,500
48,124,black pepper,2023-08-14,52,9,468
40,130,deodorant,2023-07-08,141,9,1269
21,125,clinic plus,2023-09-02,345,10,3450
15,129,sunflower oil,2023-08-14,120,5,600
26,124,dove shampoo,2023-08-30,574,9,5166
16,127,mustard oil,2023-08-19,110,9,990
36,129,coriander powder,2023-08-28,50,1,50
27,130,dove shampoo,2023-02-23,574,1,574
21,123,hair gel,2023-08-15,65,4,260
24,124,mustard oil,2023-04-18,110,7,770
49,129,nutrella,2023-10-22,40,9,360
7,122,nutrella,2023-10-06,40,2,80
34,124,hair gel,2023-07-28,65,7,455
11,129,sunflower oil,2023-08-20,120,3,360
8,127,atta,2023-10-21,450,7,3150
21,122,maida,2023-06-01,20,1,20
36,124,black pepper,2023-09-24,52,6,312
35,124,nutrella,2023-07-02,40,3,120
29,122,coriander powder,2023-04-11,50,9,450
15,128,coriander powder,2023-10-19,50,4,200
43,121,mustard oil,2023-04-01,110,1,110
37,128,cashews,2023-09-29,340,4,1360
1,126,dove shampoo,2023-08-30,574,5,2870
45,121,besan,2023-09-08,52,4,208
45,123,kabuli chana,2023-05-27,140,4,560
1,125,mustard oil,2023-08-04,110,8,880
6,121,atta,2023-08-16,450,2,900
37,125,cashews,2023-08-20,340,10,3400
13,130,atta,2023-09-08,450,6,2700
6,122,clinic plus,2023-04-30,345,6,2070
50,130,sugar,2023-09-29,50,6,300
36,128,dantkanti,2023-07-25,100,5,500
49,123,maggi masala,2023-07-28,80,8,640
25,124,cashews,2023-08-03,340,4,1360
8,126,dantkanti,2023-02-20,100,9,900
49,128,mustard oil,2023-03-27,110,7,770
44,124,black pepper,2023-03-27,52,2,104
2,126,deodorant,2023-08-23,141,4,564
22,124,black pepper,2023-04-12,52,7,364
44,124,maida,2023-05-19,20,7,140
14,130,maida,2023-08-27,20,6,120
35,129,clinic plus,2023-08-20,345,7,2415
4,130,dantkanti,2023-05-11,100,7,700
35,129,maida,2023-10-13,20,4,80
6,126,quaker oats,2023-09-19,212,4,848
26,130,mustard oil,2023-08-10,110,3,330
32,127,clinic plus,2023-05-27,345,7,2415
18,124,clinic plus,2023-04-05,345,7,2415
48,130,dove shampoo,2023-04-06,574,3,1722
17,122,mustard oil,2023-03-02,110,9,990
24,128,kabuli chana,2023-05-23,140,9,1260
14,124,maggi masala,2023-07-03,80,5,400
34,128,maida,2023-09-07,20,4,80
44,129,kabuli chana,2023-06-26,140,5,700
5,123,clinic plus,2023-04-26,345,4,1380
45,127,black pepper,2023-07-28,52,9,468
49,126,sunflower oil,2023-03-10,120,10,1200
5,128,mustard oil,2023-02-27,110,7,770
6,130,maggi masala,2023-05-03,80,5,400
45,130,sugar,2023-08-19,50,8,400
22,122,besan,2023-06-16,52,7,364
9,121,black pepper,2023-08-26,52,9,468
40,122,kabuli chana,2023-07-27,140,8,1120
24,123,black pepper,2023-10-05,52,9,468
2,126,dantkanti,2023-02-25,100,1,100
49,128,dantkanti,2023-03-18,100,9,900
17,125,quaker oats,2023-09-26,212,9,1908
12,123,sugar,2023-03-12,50,10,500
26,123,dove shampoo,2023-08-29,574,10,5740
37,123,kabuli chana,2023-07-12,140,3,420
33,123,kabuli chana,2023-03-11,140,7,980
49,129,kabuli chana,2023-03-14,140,6,840
12,127,cashews,2023-08-05,340,2,680
25,127,sunflower oil,2023-08-07,120,5,600
13,129,amul ghee,2023-10-07,596,2,1192
43,128,coriander powder,2023-10-14,50,7,350
29,130,kabuli chana,2023-10-03,140,1,140
17,128,besan,2023-04-20,52,1,52
34,123,quaker oats,2023-07-30,212,7,1484
32,126,quaker oats,2023-08-28,212,3,636
47,128,dantkanti,2023-08-10,100,6,600
20,121,dantkanti,2023-08-05,100,6,600
31,121,mustard oil,2023-09-11,110,1,110
23,126,nutrella,2023-06-27,40,1,40
5,128,nutrella,2023-08-18,40,10,400
27,129,cashews,2023-05-24,340,10,3400
38,129,coriander powder,2023-10-06,50,10,500
42,122,mustard oil,2023-02-20,110,1,110
50,130,quaker oats,2023-09-23,212,5,1060
25,126,hair gel,2023-03-23,65,2,130
3,122,clinic plus,2023-05-07,345,4,1380
24,126,cashews,2023-03-02,340,4,1360
47,123,maggi masala,2023-05-30,80,9,720
32,122,deodorant,2023-06-21,141,2,282
19,127,nutrella,2023-07-21,40,5,200
4,122,mustard oil,2023-03-02,110,9,990
35,121,besan,2023-06-18,52,7,364
7,124,mustard oil,2023-10-20,110,3,330
9,124,dove shampoo,2023-07-23,574,9,5166
38,121,kabuli chana,2023-09-16,140,10,1400
42,126,hair gel,2023-10-07,65,6,390
7,121,clinic plus,2023-07-31,345,5,1725
26,123,dove shampoo,2023-06-01,574,1,574
5,130,sunflower oil,2023-05-31,120,7,840
20,123,besan,2023-07-18,52,5,260
34,122,atta,2023-07-23,450,4,1800
44,121,amul ghee,2023-03-19,596,4,2384
1,124,maida,2023-10-21,20,1,20
41,125,kabuli chana,2023-05-04,140,10,1400
49,125,atta,2023-10-13,450,7,3150
30,125,sunflower oil,2023-10-11,120,3,360
24,125,dantkanti,2023-04-26,100,7,700
24,121,dantkanti,2023-06-21,100,5,500
38,121,dove shampoo,2023-10-12,574,8,4592
30,128,maida,2023-08-23,20,4,80
38,122,nutrella,2023-10-01,40,9,360
28,130,deodorant,2023-05-10,141,3,423
36,122,hair gel,2023-10-16,65,3,195
4,123,besan,2023-09-20,52,10,520
44,126,cashews,2023-08-20,340,4,1360
23,126,besan,2023-07-26,52,1,52
30,129,amul ghee,2023-05-16,596,8,4768
38,129,hair gel,2023-04-17,65,5,325
17,121,black pepper,2023-05-02,52,7,364
22,129,maida,2023-04-13,20,2,40
12,122,coriander powder,2023-06-20,50,3,150
32,126,nutrella,2023-09-08,40,6,240
46,121,coriander powder,2023-04-14,50,6,300
15,130,maggi masala,2023-04-09,80,4,320
13,122,hair gel,2023-08-04,65,6,390
19,127,clinic plus,2023-04-15,345,1,345
43,129,sugar,2023-08-15,50,6,300
28,124,sunflower oil,2023-09-04,120,6,720
14,123,maggi masala,2023-07-22,80,6,480
18,129,besan,2023-06-25,52,1,52
10,122,mustard oil,2023-10-14,110,6,660
11,127,deodorant,2023-05-28,141,8,1128
14,121,clinic plus,2023-08-06,345,8,2760
7,129,deodorant,2023-05-24,141,2,282
49,123,dove shampoo,2023-05-18,574,2,1148
32,124,atta,2023-09-19,450,5,2250
35,123,deodorant,2023-08-07,141,1,141
41,129,coriander powder,2023-08-07,50,6,300
24,128,sugar,2023-07-27,50,3,150
38,130,kabuli chana,2023-08-10,140,8,1120
40,121,black pepper,2023-04-03,52,1,52
11,126,cashews,2023-09-20,340,1,340
24,128,atta,2023-04-17,450,3,1350
5,122,quaker oats,2023-10-21,212,7,1484
25,129,amul ghee,2023-05-09,596,10,5960
24,121,atta,2023-07-13,450,6,2700
34,130,deodorant,2023-03-15,141,10,1410
5,123,quaker oats,2023-06-22,212,3,636
24,130,amul ghee,2023-07-05,596,8,4768
22,122,dantkanti,2023-06-29,100,8,800
16,124,amul ghee,2023-06-01,596,2,1192
41,125,hair gel,2023-10-21,65,2,130
6,121,mustard oil,2023-03-03,110,7,770
5,127,deodorant,2023-07-21,141,6,846
43,127,maggi masala,2023-08-28,80,2,160
12,123,cashews,2023-02-28,340,4,1360
40,122,besan,2023-07-17,52,10,520
43,129,besan,2023-03-10,52,8,416
36,126,kabuli chana,2023-09-02,140,9,1260
8,127,sugar,2023-07-07,50,5,250
4,128,maggi masala,2023-04-29,80,6,480
33,123,mustard oil,2023-08-13,110,10,1100
42,126,coriander powder,2023-10-08,50,10,500
16,129,nutrella,2023-04-20,40,2,80
50,122,clinic plus,2023-03-05,345,1,345
7,126,sunflower oil,2023-09-16,120,2,240
34,124,maida,2023-04-28,20,10,200
31,125,maggi masala,2023-09-08,80,10,800
49,126,sugar,2023-06-23,50,9,450
37,125,coriander powder,2023-07-10,50,8,400
41,123,sunflower oil,2023-10-10,120,7,840
29,124,quaker oats,2023-08-18,212,6,1272
8,129,nutrella,2023-09-21,40,2,80
41,123,atta,2023-07-18,450,7,3150
1,125,kabuli chana,2023-04-27,140,8,1120
7,122,sunflower oil,2023-04-06,120,1,120
11,128,deodorant,2023-08-04,141,10,1410
12,122,sunflower oil,2023-04-05,120,1,120
11,130,cashews,2023-06-15,340,3,1020
40,125,black pepper,2023-06-27,52,7,364
41,123,clinic plus,2023-10-05,345,5,1725
3,123,kabuli chana,2023-09-05,140,8,1120
28,122,quaker oats,2023-06-02,212,3,636
12,130,amul ghee,2023-10-08,596,8,4768
41,125,clinic plus,2023-08-24,345,5,1725
14,122,hair gel,2023-07-04,65,4,260
2,128,coriander powder,2023-06-19,50,1,50
21,128,coriander powder,2023-05-11,50,7,350
34,122,coriander powder,2023-04-16,50,1,50
35,121,hair gel,2023-05-02,65,7,455
30,125,besan,2023-03-18,52,8,416
20,124,nutrella,2023-04-09,40,6,240
46,126,sugar,2023-08-03,50,8,400
42,126,besan,2023-10-13,52,3,156
46,125,maida,2023-05-29,20,5,100
29,122,cashews,2023-07-15,340,10,3400
46,121,black pepper,2023-07-09,52,9,468
3,130,maggi masala,2023-04-14,80,10,800
26,127,dove shampoo,2023-09-19,574,10,5740
27,127,clinic plus,2023-04-05,345,9,3105
35,124,coriander powder,2023-06-24,50,6,300
20,121,cashews,2023-03-20,340,10,3400
27,127,kabuli chana,2023-05-13,140,4,560
49,129,maggi masala,2023-08-26,80,9,720
29,129,amul ghee,2023-03-13,596,8,4768
28,125,amul ghee,2023-08-05,596,2,1192
24,123,maida,2023-07-04,20,6,120
42,130,dantkanti,2023-09-05,100,8,800
18,128,coriander powder,2023-07-19,50,9,450
27,129,clinic plus,2023-09-06,345,4,1380
10,127,dantkanti,2023-08-11,100,9,900
39,121,deodorant,2023-03-04,141,4,564
27,121,atta,2023-02-20,450,2,900
23,122,maida,2023-05-26,20,3,60
2,122,clinic plus,2023-07-16,345,6,2070
34,125,dove shampoo,2023-03-02,574,10,5740
17,130,sugar,2023-03-05,50,8,400
36,121,sunflower oil,2023-09-18,120,7,840
50,121,clinic plus,2023-10-06,345,5,1725
50,128,sugar,2023-03-01,50,2,100
45,127,kabuli chana,2023-05-04,140,10,1400
17,125,dove shampoo,2023-03-28,574,6,3444
10,122,coriander powder,2023-10-04,50,6,300
47,126,hair gel,2023-03-18,65,5,325
42,129,maggi masala,2023-08-16,80,9,720
28,126,coriander powder,2023-03-29,50,9,450
29,123,sugar,2023-03-08,50,9,450
2,127,atta,2023-08-05,450,4,1800
36,124,mustard oil,2023-10-13,110,9,990
13,128,dove shampoo,2023-08-24,574,3,1722
5,124,coriander powder,2023-02-24,50,6,300
21,127,quaker oats,2023-08-20,212,4,848
39,126,black pepper,2023-09-25,52,5,260
15,129,kabuli chana,2023-10-21,140,4,560
44,122,sunflower oil,2023-09-10,120,4,480
39,129,maggi masala,2023-03-20,80,3,240
24,130,hair gel,2023-02-20,65,5,325
18,130,maida,2023-02-22,20,2,40
20,124,black pepper,2023-08-26,52,3,156
21,128,kabuli chana,2023-09-29,140,1,140
18,130,kabuli chana,2023-06-07,140,7,980
21,129,coriander powder,2023-04-01,50,2,100
45,127,sugar,2023-10-02,50,9,450
43,125,mustard oil,2023-09-30,110,9,990
37,130,sugar,2023-10-18,50,6,300
46,129,clinic plus,2023-07-18,345,9,3105
31,122,black pepper,2023-04-12,52,8,416
42,126,coriander powder,2023-07-31,50,10,500
42,123,maida,2023-03-20,20,2,40
31,123,maggi masala,2023-03-15,80,4,320
32,124,maida,2023-08-01,20,3,60
50,121,maida,2023-04-09,20,3,60
8,125,cashews,2023-09-22,340,2,680
42,129,black pepper,2023-04-08,52,4,208
41,126,besan,2023-03-05,52,3,156
6,122,besan,2023-03-01,52,4,208
10,130,sunflower oil,2023-03-29,120,4,480
35,124,amul ghee,2023-05-18,596,5,2980
36,127,clinic plus,2023-04-16,345,10,3450
26,130,dantkanti,2023-04-23,100,6,600
18,128,maida,2023-07-18,20,8,160
48,126,atta,2023-04-01,450,7,3150
11,130,mustard oil,2023-09-03,110,5,550
9,124,sugar,2023-05-07,50,1,50
19,127,besan,2023-09-09,52,1,52
42,127,dantkanti,2023-06-17,100,2,200
37,129,hair gel,2023-05-29,65,1,65
3,130,amul ghee,2023-09-18,596,5,2980
15,121,atta,2023-06-13,450,2,900
42,127,cashews,2023-09-27,340,8,2720
39,129,maggi masala,2023-07-06,80,7,560
14,124,hair gel,2023-04-28,65,1,65
17,130,mustard oil,2023-09-05,110,7,770
29,127,dove shampoo,2023-04-01,574,9,5166
11,126,maggi masala,2023-04-07,80,7,560
46,126,maida,2023-06-07,20,2,40
50,130,maggi masala,2023-04-11,80,4,320
19,126,quaker oats,2023-05-21,212,8,1696
27,121,dantkanti,2023-06-28,100,2,200
35,130,deodorant,2023-04-02,141,10,1410
35,125,kabuli chana,2023-04-05,140,9,1260
41,121,sunflower oil,2023-05-04,120,7,840
20,130,black pepper,2023-04-26,52,10,520
31,123,coriander powder,2023-09-13,50,2,100
10,128,hair gel,2023-06-10,65,10,650
36,126,hair gel,2023-09-05,65,9,585
20,126,dove shampoo,2023-08-29,574,6,3444
31,128,mustard oil,2023-10-14,110,7,770
49,127,mustard oil,2023-09-13,110,2,220
20,121,maida,2023-07-20,20,4,80
1,121,nutrella,2023-06-27,40,5,200
9,130,cashews,2023-10-08,340,3,1020
34,126,dove shampoo,2023-06-17,574,2,1148
21,123,coriander powder,2023-08-29,50,4,200
5,128,clinic plus,2023-06-02,345,9,3105
28,123,sunflower oil,2023-02-23,120,6,720
28,122,deodorant,2023-03-22,141,1,141
34,124,besan,2023-03-27,52,10,520
4,124,nutrella,2023-09-10,40,5,200
7,121,dantkanti,2023-08-25,100,2,200
26,128,besan,2023-07-17,52,7,364
42,122,sunflower oil,2023-09-02,120,8,960
34,123,coriander powder,2023-04-06,50,3,150
33,125,quaker oats,2023-07-09,212,5,1060
22,129,deodorant,2023-04-23,141,4,564
16,127,besan,2023-10-13,52,6,312
15,128,sunflower oil,2023-04-20,120,4,480
42,125,hair gel,2023-03-25,65,7,455
17,123,hair gel,2023-02-26,65,10,650
24,123,atta,2023-05-22,450,4,1800
6,122,amul ghee,2023-08-23,596,9,5364
28,128,clinic plus,2023-10-22,345,5,1725
9,122,maida,2023-09-14,20,2,40
34,128,clinic plus,2023-08-04,345,10,3450
11,130,kabuli chana,2023-07-10,140,6,840
14,127,black pepper,2023-10-18,52,8,416
4,126,maggi masala,2023-04-17,80,6,480
18,129,dove shampoo,2023-09-29,574,6,3444
22,124,black pepper,2023-06-22,52,7,364
41,123,maggi masala,2023-08-01,80,7,560
34,129,clinic plus,2023-05-05,345,6,2070
28,122,cashews,2023-03-18,340,9,3060
41,121,maida,2023-05-23,20,4,80
37,126,deodorant,2023-09-29,141,10,1410
18,126,coriander powder,2023-05-12,50,4,200
22,130,sugar,2023-04-14,50,3,150
45,126,quaker oats,2023-04-11,212,8,1696
44,127,black pepper,2023-03-09,52,8,416
12,128,coriander powder,2023-02-18,50,3,150
41,127,quaker oats,2023-08-11,212,7,1484
36,124,besan,2023-04-05,52,8,416
48,121,maida,2023-03-13,20,4,80
34,130,amul ghee,2023-07-08,596,1,596
35,128,deodorant,2023-09-15,141,7,987
5,122,cashews,2023-07-07,340,4,1360
15,125,amul ghee,2023-07-06,596,10,5960
9,130,dove shampoo,2023-08-22,574,8,4592
27,125,dantkanti,2023-05-10,100,8,800
27,123,dantkanti,2023-07-24,100,9,900
41,123,clinic plus,2023-02-28,345,5,1725
26,129,sugar,2023-05-31,50,2,100
43,121,nutrella,2023-07-26,40,4,160
5,125,coriander powder,2023-04-20,50,7,350
48,127,black pepper,2023-07-24,52,6,312
46,123,black pepper,2023-03-06,52,5,260
29,125,clinic plus,2023-10-07,345,6,2070
9,130,amul ghee,2023-05-15,596,5,2980
13,121,coriander powder,2023-03-04,50,3,150
48,125,cashews,2023-03-14,340,10,3400
3,129,clinic plus,2023-09-27,345,2,690
47,125,deodorant,2023-03-17,141,1,141
35,127,besan,2023-04-20,52,2,104
50,126,maida,2023-06-07,20,8,160
43,126,maida,2023-07-09,20,8,160
4,129,amul ghee,2023-06-15,596,7,4172
2,130,maggi masala,2023-10-20,80,9,720
26,128,atta,2023-08-10,450,9,4050
47,125,coriander powder,2023-05-10,50,7,350
7,127,atta,2023-05-31,450,8,3600
42,125,dove shampoo,2023-08-14,574,10,5740
4,123,sugar,2023-04-30,50,4,200
24,121,maida,2023-08-06,20,6,120
16,123,clinic plus,2023-07-27,345,2,690
12,124,dantkanti,2023-05-01,100,8,800
22,130,maida,2023-03-05,20,4,80
41,121,deodorant,2023-03-28,141,2,282
30,123,sugar,2023-06-29,50,5,250
25,124,dove shampoo,2023-04-03,574,8,4592
40,126,quaker oats,2023-06-01,212,10,2120
32,130,black pepper,2023-09-25,52,2,104
45,130,deodorant,2023-04-01,141,5,705
15,129,atta,2023-10-16,450,1,450
41,126,atta,2023-09-16,450,6,2700
37,124,maggi masala,2023-06-25,80,5,400
18,126,kabuli chana,2023-06-03,140,9,1260
44,129,hair gel,2023-08-09,65,6,390
25,121,sugar,2023-08-17,50,3,150
45,121,besan,2023-08-06,52,2,104
