customer_id,store_id,product_name,sales_date,sales_person_id,price,quantity,total_cost
4,121,maggi masala,2023-07-29,2,80,8,640
42,129,atta,2023-06-20,26,450,2,900
27,122,mustard oil,2023-06-20,4,110,2,220
4,124,cashews,2023-09-18,11,340,10,3400
1,125,amul ghee,2023-09-16,15,596,10,5960
16,130,maggi masala,2023-08-28,30,80,9,720
9,126,kabuli chana,2023-10-15,16,140,2,280
7,127,coriander powder,2023-05-09,21,50,3,150
20,130,cashews,2023-08-04,28,340,5,1700
46,124,deodorant,2023-04-10,11,141,2,282
43,123,dantkanti,2023-03-07,7,100,3,300
15,126,coriander powder,2023-05-27,18,50,1,50
21,127,kabuli chana,2023-04-17,19,140,3,420
50,123,mustard oil,2023-05-08,8,110,5,550
47,130,amul ghee,2023-08-16,28,596,2,1192
34,123,besan,2023-05-07,7,52,2,104
28,124,dantkanti,2023-09-02,10,100,1,100
40,126,mustard oil,2023-09-04,16,110,4,440
29,127,maida,2023-05-26,19,20,7,140
16,129,clinic plus,2023-04-29,26,345,4,1380
46,122,kabuli chana,2023-10-01,5,140,5,700
37,121,amul ghee,2023-06-14,2,596,4,2384
42,128,besan,2023-08-15,24,52,1,52
30,121,cashews,2023-05-04,2,340,5,1700
3,124,besan,2023-03-30,12,52,4,208
2,129,kabuli chana,2023-10-20,25,140,9,1260
40,124,clinic plus,2023-05-17,12,345,2,690
45,123,kabuli chana,2023-06-13,8,140,7,980
34,121,nutrella,2023-04-11,3,40,5,200
11,126,hair gel,2023-08-23,17,65,9,585
45,122,mustard oil,2023-08-13,5,110,3,330
16,123,cashews,2023-09-24,8,340,3,1020
20,122,besan,2023-10-01,4,52,7,364
36,121,nutrella,2023-09-17,1,40,2,80
48,130,black pepper,2023-06-26,30,52,4,208
1,126,dove shampoo,2023-06-23,16,574,1,574
8,123,maggi masala,2023-03-18,8,80,4,320
9,124,hair gel,2023-06-04,11,65,9,585
18,125,dantkanti,2023-08-04,13,100,2,200
25,128,mustard oil,2023-09-02,24,110,7,770
29,122,maggi masala,2023-09-01,6,80,1,80
23,122,black pepper,2023-02-27,6,52,10,520
2,128,maida,2023-04-26,22,20,8,160
38,125,cashews,2023-08-01,15,340,6,2040
50,121,sugar,2023-05-18,1,50,8,400
36,129,dantkanti,2023-08-04,26,100,9,900
37,128,black pepper,2023-07-28,24,52,2,104
2,125,kabuli chana,2023-04-13,15,140,7,980
36,125,black pepper,2023-08-26,13,52,1,52
28,130,dantkanti,2023-06-14,30,100,3,300
48,127,dove shampoo,2023-04-10,21,574,8,4592
34,129,maida,2023-06-30,26,20,8,160
28,126,clinic plus,2023-04-05,16,345,6,2070
50,121,hair gel,2023-09-29,1,65,8,520
48,129,cashews,2023-08-11,26,340,5,1700
27,122,quaker oats,2023-07-11,5,212,3,636
46,130,hair gel,2023-07-11,29,65,9,585
11,125,sunflower oil,2023-04-04,13,120,3,360
48,122,coriander powder,2023-10-07,4,50,7,350
38,126,dantkanti,2023-07-25,18,100,2,200
8,125,hair gel,2023-10-08,13,65,8,520
11,129,amul ghee,2023-05-18,26,596,6,3576
26,130,atta,2023-06-07,28,450,2,900
1,123,coriander powder,2023-02-23,7,50,9,450
26,127,coriander powder,2023-07-03,21,50,5,250
6,122,clinic plus,2023-08-31,4,345,1,345
46,123,dantkanti,2023-05-23,9,100,2,200
39,127,nutrella,2023-08-17,20,40,3,120
8,121,dove shampoo,2023-10-02,2,574,8,4592
25,130,sunflower oil,2023-10-12,29,120,5,600
12,129,sunflower oil,2023-07-21,26,120,10,1200
29,125,dove shampoo,2023-07-19,15,574,10,5740
44,130,cashews,2023-02-18,28,340,1,340
5,129,clinic plus,2023-06-13,25,345,9,3105
2,129,sugar,2023-03-23,25,50,7,350
30,129,amul ghee,2023-08-07,26,596,8,4768
47,122,coriander powder,2023-10-03,6,50,7,350
46,123,cashews,2023-08-13,7,340,6,2040
39,122,amul ghee,2023-09-12,4,596,1,596
17,126,deodorant,2023-06-19,16,141,3,423
48,123,sugar,2023-06-24,8,50,6,300
14,129,mustard oil,2023-08-09,27,110,10,1100
16,122,black pepper,2023-05-16,5,52,10,520
17,130,maida,2023-06-17,29,20,3,60
46,129,maida,2023-08-07,26,20,4,80
43,123,sunflower oil,2023-03-11,9,120,5,600
35,125,besan,2023-03-10,14,52,2,104
33,129,dove shampoo,2023-07-23,25,574,5,2870
8,129,deodorant,2023-07-18,26,141,6,846
18,130,nutrella,2023-09-18,28,40,5,200
31,128,besan,2023-05-20,23,52,2,104
37,123,mustard oil,2023-09-15,9,110,3,330
50,122,besan,2023-09-25,5,52,6,312
1,126,sunflower oil,2023-04-28,18,120,7,840
44,129,deodorant,2023-10-01,25,141,4,564
9,121,maggi masala,2023-09-28,2,80,4,320
49,129,maggi masala,2023-08-16,26,80,10,800
50,125,black pepper,2023-09-11,14,52,8,416
22,123,hair gel,2023-08-09,9,65,9,585
19,124,dantkanti,2023-03-31,11,100,3,300
31,126,hair gel,2023-06-23,18,65,1,65
20,125,cashews,2023-03-31,15,340,9,3060
42,126,quaker oats,2023-08-04,17,212,8,1696
21,126,nutrella,2023-08-05,18,40,3,120
23,128,besan,2023-07-16,22,52,9,468
14,122,hair gel,2023-02-18,6,65,3,195
24,123,clinic plus,2023-07-21,9,345,2,690
1,130,sunflower oil,2023-02-22,29,120,2,240
45,124,black pepper,2023-07-24,10,52,4,208
48,125,cashews,2023-04-24,13,340,10,3400
47,128,kabuli chana,2023-05-12,24,140,6,840
22,127,maida,2023-05-01,19,20,8,160
15,126,amul ghee,2023-05-25,16,596,9,5364
8,124,maggi masala,2023-08-18,11,80,2,160
49,123,dove shampoo,2023-06-07,8,574,5,2870
1,130,atta,2023-03-07,29,450,2,900
15,123,clinic plus,2023-08-27,7,345,9,3105
10,123,besan,2023-07-27,9,52,7,364
5,127,kabuli chana,2023-06-12,21,140,7,980
48,123,sugar,2023-04-16,9,50,3,150
11,127,deodorant,2023-04-12,19,141,2,282
31,130,amul ghee,2023-09-29,29,596,3,1788
2,123,maida,2023-09-25,8,20,6,120
19,121,dove shampoo,2023-08-06,2,574,2,1148
19,121,dantkanti,2023-07-02,2,100,3,300
48,124,quaker oats,2023-07-23,12,212,10,2120
8,123,nutrella,2023-10-15,8,40,2,80
2,121,clinic plus,2023-06-04,1,345,10,3450
6,127,kabuli chana,2023-05-24,19,140,6,840
45,127,black pepper,2023-08-29,20,52,8,416
6,124,quaker oats,2023-03-23,11,212,6,1272
48,122,atta,2023-05-04,5,450,8,3600
40,126,amul ghee,2023-08-01,18,596,4,2384
8,125,nutrella,2023-10-06,13,40,2,80
33,126,dantkanti,2023-04-25,17,100,6,600
28,125,mustard oil,2023-09-29,14,110,7,770
12,126,dantkanti,2023-07-29,17,100,2,200
36,123,besan,2023-07-23,8,52,4,208
42,126,black pepper,2023-03-12,17,52,4,208
17,124,clinic plus,2023-05-06,10,345,9,3105
16,123,nutrella,2023-08-28,8,40,1,40
37,127,dove shampoo,2023-06-11,21,574,3,1722
41,127,atta,2023-02-22,21,450,2,900
28,123,sunflower oil,2023-04-02,9,120,3,360
11,128,mustard oil,2023-05-02,24,110,5,550
37,128,deodorant,2023-06-24,22,141,7,987
38,121,quaker oats,2023-09-14,2,212,1,212
19,127,cashews,2023-04-18,19,340,6,2040
15,121,maida,2023-05-26,1,20,4,80
28,123,coriander powder,2023-09-14,7,50,6,300
33,125,sunflower oil,2023-02-21,13,120,5,600
4,124,sugar,2023-03-22,12,50,8,400
23,121,maggi masala,2023-09-19,2,80,3,240
42,125,atta,2023-10-08,14,450,3,1350
15,128,kabuli chana,2023-03-09,23,140,6,840
13,125,black pepper,2023-10-11,13,52,8,416
39,121,amul ghee,2023-06-21,1,596,5,2980
31,122,maida,2023-04-12,4,20,9,180
17,130,atta,2023-04-26,29,450,9,4050
31,127,mustard oil,2023-05-13,21,110,3,330
10,121,kabuli chana,2023-09-18,2,140,9,1260
45,128,black pepper,2023-07-04,24,52,3,156
7,129,hair gel,2023-04-13,26,65,4,260
11,122,cashews,2023-07-17,4,340,7,2380
32,128,maggi masala,2023-09-27,22,80,6,480
6,123,besan,2023-09-17,8,52,8,416
31,123,maggi masala,2023-05-09,7,80,5,400
21,129,dantkanti,2023-05-15,27,100,3,300
13,121,nutrella,2023-08-22,2,40,8,320
27,121,sugar,2023-04-10,3,50,4,200
4,124,quaker oats,2023-07-13,12,212,1,212
16,124,dantkanti,2023-07-14,10,100,9,900
32,124,cashews,2023-05-11,10,340,5,1700
21,123,dove shampoo,2023-08-22,8,574,1,574
27,123,sunflower oil,2023-05-04,8,120,2,240
1,126,quaker oats,2023-08-16,17,212,5,1060
31,126,kabuli chana,2023-05-12,17,140,7,980
5,126,sunflower oil,2023-03-04,17,120,10,1200
6,123,dantkanti,2023-09-19,9,100,6,600
23,126,besan,2023-08-24,18,52,4,208
44,122,dove shampoo,2023-05-21,4,574,10,5740
26,123,maggi masala,2023-08-09,9,80,8,640
26,122,quaker oats,2023-04-05,4,212,10,2120
46,126,coriander powder,2023-07-28,17,50,7,350
37,128,coriander powder,2023-09-08,23,50,8,400
16,126,dove shampoo,2023-03-31,18,574,10,5740
12,130,besan,2023-02-24,28,52,5,260
13,122,coriander powder,2023-08-08,4,50,2,100
13,122,cashews,2023-03-28,5,340,4,1360
11,122,sunflower oil,2023-03-04,5,120,7,840
34,123,besan,2023-08-16,9,52,6,312
35,124,sunflower oil,2023-05-06,12,120,4,480
48,121,dove shampoo,2023-04-17,1,574,9,5166
15,128,clinic plus,2023-05-20,23,345,4,1380
2,127,black pepper,2023-08-21,20,52,7,364
40,126,hair gel,2023-07-20,17,65,9,585
28,128,dantkanti,2023-04-25,24,100,1,100
3,125,coriander powder,2023-08-17,15,50,4,200
39,127,amul ghee,2023-05-28,20,596,2,1192
47,128,coriander powder,2023-03-29,22,50,3,150
7,125,dove shampoo,2023-05-11,13,574,7,4018
24,126,mustard oil,2023-03-05,18,110,7,770
26,126,atta,2023-09-25,16,450,8,3600
48,127,hair gel,2023-04-28,19,65,8,520
7,130,sunflower oil,2023-03-04,30,120,5,600
47,129,maida,2023-07-13,26,20,9,180
11,125,amul ghee,2023-05-31,15,596,6,3576
43,128,atta,2023-04-20,24,450,7,3150
3,129,cashews,2023-10-08,26,340,10,3400
10,129,kabuli chana,2023-09-15,25,140,10,1400
39,124,quaker oats,2023-09-25,11,212,4,848
26,125,black pepper,2023-10-09,14,52,6,312
23,124,deodorant,2023-03-25,10,141,7,987
1,129,quaker oats,2023-06-27,27,212,8,1696
47,128,besan,2023-10-06,22,52,8,416
10,124,dantkanti,2023-03-15,12,100,1,100
20,128,dove shampoo,2023-09-05,23,574,5,2870
16,129,coriander powder,2023-09-02,25,50,9,450
8,123,kabuli chana,2023-08-20,9,140,9,1260
13,130,maggi masala,2023-06-22,28,80,4,320
36,124,cashews,2023-07-29,10,340,7,2380
18,128,sunflower oil,2023-09-30,23,120,5,600
42,127,dantkanti,2023-04-24,20,100,9,900
9,125,deodorant,2023-02-26,15,141,2,282
43,123,sunflower oil,2023-04-23,8,120,5,600
6,123,quaker oats,2023-09-19,8,212,3,636
21,121,atta,2023-10-04,2,450,10,4500
44,122,atta,2023-06-21,4,450,7,3150
50,125,besan,2023-04-24,13,52,10,520
1,129,atta,2023-06-29,25,450,6,2700
49,121,sugar,2023-07-20,3,50,9,450
41,121,sunflower oil,2023-03-30,3,120,5,600
20,128,dove shampoo,2023-08-19,23,574,7,4018
25,122,kabuli chana,2023-03-19,5,140,3,420
11,129,deodorant,2023-07-11,26,141,8,1128
32,130,nutrella,2023-07-15,29,40,1,40
20,123,dove shampoo,2023-05-03,9,574,6,3444
8,127,black pepper,2023-06-23,21,52,7,364
26,130,sunflower oil,2023-07-26,30,120,10,1200
45,126,sunflower oil,2023-05-01,17,120,1,120
4,125,black pepper,2023-09-12,13,52,4,208
10,127,dove shampoo,2023-09-21,20,574,3,1722
10,123,sugar,2023-04-06,7,50,4,200
16,123,kabuli chana,2023-06-22,9,140,8,1120
31,121,coriander powder,2023-09-21,2,50,9,450
47,122,cashews,2023-04-18,6,340,1,340
1,130,hair gel,2023-03-14,28,65,3,195
45,129,nutrella,2023-04-19,25,40,8,320
12,127,cashews,2023-09-25,20,340,4,1360
28,127,atta,2023-07-18,21,450,6,2700
45,127,quaker oats,2023-08-02,19,212,10,2120
16,122,maggi masala,2023-05-22,4,80,5,400
10,129,hair gel,2023-06-06,27,65,2,130
41,124,nutrella,2023-05-22,11,40,8,320
40,128,dove shampoo,2023-03-28,23,574,3,1722
15,122,maida,2023-09-11,4,20,5,100
2,128,mustard oil,2023-02-25,22,110,2,220
15,125,black pepper,2023-05-29,14,52,7,364
3,127,cashews,2023-05-04,20,340,7,2380
43,122,quaker oats,2023-06-07,5,212,7,1484
16,127,atta,2023-08-09,19,450,1,450
6,124,maggi masala,2023-08-06,10,80,3,240
45,124,dove shampoo,2023-04-30,12,574,7,4018
44,121,kabuli chana,2023-04-10,3,140,10,1400
42,121,dove shampoo,2023-03-01,1,574,1,574
44,125,deodorant,2023-07-27,14,141,3,423
34,127,clinic plus,2023-10-21,20,345,2,690
27,123,mustard oil,2023-05-01,9,110,4,440
12,125,cashews,2023-03-08,15,340,2,680
2,121,hair gel,2023-03-22,3,65,9,585
19,122,mustard oil,2023-07-16,5,110,8,880
37,130,nutrella,2023-07-09,29,40,10,400
32,122,nutrella,2023-10-01,5,40,1,40
12,122,deodorant,2023-05-21,4,141,6,846
48,130,besan,2023-02-28,29,52,9,468
31,129,maggi masala,2023-03-25,25,80,6,480
39,124,hair gel,2023-07-09,12,65,7,455
12,121,dantkanti,2023-07-13,1,100,9,900
34,122,kabuli chana,2023-09-06,6,140,1,140
46,128,maggi masala,2023-06-07,22,80,10,800
25,126,atta,2023-07-08,16,450,1,450
50,123,quaker oats,2023-02-18,9,212,8,1696
24,121,clinic plus,2023-09-18,3,345,1,345
14,127,besan,2023-04-14,20,52,5,260
34,123,coriander powder,2023-06-26,8,50,6,300
26,124,clinic plus,2023-10-17,10,345,4,1380
30,121,amul ghee,2023-03-18,3,596,3,1788
6,124,quaker oats,2023-04-09,11,212,3,636
3,128,deodorant,2023-10-18,22,141,6,846
29,123,clinic plus,2023-08-25,7,345,4,1380
42,129,sunflower oil,2023-06-02,25,120,10,1200
47,122,quaker oats,2023-07-02,4,212,2,424
9,122,maggi masala,2023-06-24,4,80,1,80
21,124,quaker oats,2023-08-11,10,212,5,1060
47,121,besan,2023-05-25,3,52,7,364
48,126,hair gel,2023-04-01,18,65,6,390
20,125,cashews,2023-09-11,13,340,10,3400
2,126,black pepper,2023-10-08,18,52,7,364
17,126,besan,2023-08-29,16,52,1,52
25,129,mustard oil,2023-04-11,26,110,8,880
38,124,kabuli chana,2023-08-17,10,140,1,140
7,129,dantkanti,2023-10-20,27,100,1,100
27,129,maida,2023-07-31,25,20,8,160
9,130,hair gel,2023-04-03,30,65,4,260
8,129,coriander powder,2023-03-10,27,50,5,250
24,124,nutrella,2023-03-11,11,40,5,200
13,127,sugar,2023-03-04,19,50,3,150
41,126,nutrella,2023-04-30,18,40,1,40
33,123,black pepper,2023-05-09,9,52,9,468
7,127,maida,2023-05-07,19,20,3,60
20,123,coriander powder,2023-05-21,9,50,9,450
2,125,sunflower oil,2023-05-31,14,120,10,1200
20,130,amul ghee,2023-04-29,29,596,3,1788
27,129,nutrella,2023-09-12,26,40,1,40
19,121,maida,2023-07-17,1,20,1,20
12,124,nutrella,2023-04-30,10,40,2,80
8,122,mustard oil,2023-08-12,6,110,7,770
6,122,deodorant,2023-06-05,6,141,5,705
43,128,dove shampoo,2023-07-01,23,574,10,5740
44,122,mustard oil,2023-04-26,4,110,1,110
20,121,deodorant,2023-07-12,3,141,7,987
30,124,deodorant,2023-03-07,12,141,7,987
11,129,quaker oats,2023-09-01,27,212,4,848
29,128,quaker oats,2023-05-29,24,212,1,212
47,127,besan,2023-09-21,21,52,1,52
16,130,sunflower oil,2023-09-10,28,120,8,960
42,126,kabuli chana,2023-08-14,18,140,6,840
1,130,coriander powder,2023-09-27,28,50,3,150
9,125,dove shampoo,2023-07-18,13,574,2,1148
27,129,atta,2023-05-29,26,450,10,4500
25,128,coriander powder,2023-07-17,23,50,2,100
25,121,sunflower oil,2023-03-27,2,120,7,840
13,122,kabuli chana,2023-09-28,5,140,8,1120
38,126,nutrella,2023-09-10,18,40,9,360
44,128,mustard oil,2023-10-07,22,110,3,330
25,126,dantkanti,2023-02-27,16,100,2,200
1,121,sunflower oil,2023-02-25,1,120,10,1200
12,125,dantkanti,2023-06-01,15,100,5,500
13,125,dantkanti,2023-09-14,13,100,6,600
36,125,quaker oats,2023-05-15,13,212,9,1908
20,121,hair gel,2023-10-06,1,65,5,325
28,123,besan,2023-05-23,9,52,6,312
17,127,sugar,2023-07-29,20,50,1,50
44,121,atta,2023-03-07,1,450,6,2700
11,125,dove shampoo,2023-07-10,14,574,3,1722
1,129,hair gel,2023-04-30,26,65,4,260
18,129,hair gel,2023-04-16,27,65,7,455
6,130,quaker oats,2023-06-23,29,212,9,1908
8,123,clinic plus,2023-04-07,7,345,8,2760
43,129,kabuli chana,2023-03-23,26,140,3,420
10,122,dantkanti,2023-02-20,5,100,10,1000
38,128,mustard oil,2023-08-24,24,110,3,330
50,121,hair gel,2023-04-05,3,65,4,260
4,123,maggi masala,2023-04-18,9,80,3,240
13,130,quaker oats,2023-05-29,28,212,3,636
29,127,hair gel,2023-05-05,21,65,8,520
22,121,hair gel,2023-09-03,2,65,4,260
48,126,mustard oil,2023-08-27,18,110,7,770
5,130,coriander powder,2023-09-13,28,50,2,100
31,124,black pepper,2023-06-27,12,52,3,156
26,128,deodorant,2023-06-30,22,141,10,1410
26,122,maida,2023-04-14,4,20,8,160
10,128,clinic plus,2023-09-26,24,345,10,3450
40,123,atta,2023-08-10,7,450,2,900
27,127,coriander powder,2023-07-23,19,50,8,400
41,128,dove shampoo,2023-05-09,22,574,8,4592
38,130,black pepper,2023-04-29,29,52,7,364
19,127,black pepper,2023-07-21,21,52,10,520
48,123,mustard oil,2023-02-20,9,110,3,330
17,125,atta,2023-07-10,13,450,5,2250
2,123,dove shampoo,2023-08-13,9,574,9,5166
2,125,dove shampoo,2023-10-11,14,574,6,3444
21,127,hair gel,2023-05-30,19,65,10,650
23,122,clinic plus,2023-05-21,4,345,10,3450
10,124,coriander powder,2023-03-04,11,50,3,150
18,124,coriander powder,2023-08-04,11,50,7,350
2,126,dove shampoo,2023-04-18,16,574,9,5166
17,123,cashews,2023-08-21,7,340,1,340
50,122,hair gel,2023-07-03,4,65,2,130
35,126,besan,2023-10-03,16,52,3,156
35,122,cashews,2023-03-15,5,340,4,1360
10,124,hair gel,2023-05-30,11,65,10,650
42,125,besan,2023-05-22,13,52,7,364
28,128,clinic plus,2023-05-14,24,345,7,2415
3,126,deodorant,2023-09-04,17,141,7,987
41,125,deodorant,2023-05-25,13,141,6,846
1,122,amul ghee,2023-08-06,5,596,10,5960
11,129,maida,2023-05-03,27,20,5,100
30,130,amul ghee,2023-07-25,28,596,4,2384
18,124,atta,2023-10-04,12,450,4,1800
23,128,maggi masala,2023-02-20,23,80,9,720
50,125,sugar,2023-10-01,13,50,9,450
10,128,hair gel,2023-09-29,23,65,6,390
21,126,sunflower oil,2023-05-13,18,120,5,600
8,121,dove shampoo,2023-08-01,1,574,10,5740
26,124,maggi masala,2023-10-05,11,80,4,320
15,124,clinic plus,2023-10-11,12,345,9,3105
10,121,clinic plus,2023-09-09,1,345,2,690
33,129,cashews,2023-08-24,27,340,2,680
45,129,kabuli chana,2023-05-24,25,140,10,1400
6,121,nutrella,2023-05-16,2,40,8,320
43,128,maggi masala,2023-10-05,24,80,1,80
8,127,dove shampoo,2023-07-20,21,574,7,4018
5,130,hair gel,2023-10-07,30,65,5,325
16,128,maggi masala,2023-08-21,22,80,4,320
43,127,dantkanti,2023-03-16,20,100,2,200
6,122,dantkanti,2023-02-23,6,100,4,400
47,129,mustard oil,2023-05-21,25,110,8,880
6,124,quaker oats,2023-08-14,11,212,7,1484
23,124,besan,2023-07-02,12,52,7,364
16,123,cashews,2023-07-03,7,340,10,3400
48,129,atta,2023-08-10,25,450,2,900
45,128,kabuli chana,2023-08-03,22,140,10,1400
26,126,atta,2023-04-25,18,450,6,2700
36,123,deodorant,2023-04-21,9,141,2,282
48,126,maggi masala,2023-07-14,17,80,6,480
7,130,hair gel,2023-09-01,28,65,3,195
7,126,mustard oil,2023-10-07,16,110,3,330
1,127,kabuli chana,2023-08-03,21,140,8,1120
1,124,hair gel,2023-07-02,11,65,4,260
49,121,sugar,2023-07-19,3,50,4,200
17,128,black pepper,2023-06-11,23,52,8,416
9,123,maggi masala,2023-07-07,8,80,4,320
17,121,kabuli chana,2023-04-16,2,140,6,840
45,129,sunflower oil,2023-09-03,25,120,7,840
22,121,maggi masala,2023-09-22,2,80,8,640
14,124,coriander powder,2023-07-08,10,50,3,150
48,121,hair gel,2023-04-25,1,65,5,325
4,125,dove shampoo,2023-07-20,13,574,10,5740
35,129,nutrella,2023-04-11,27,40,10,400
2,123,dantkanti,2023-08-22,7,100,6,600
19,129,quaker oats,2023-08-06,26,212,9,1908
2,130,cashews,2023-06-02,28,340,1,340
18,123,dove shampoo,2023-03-10,9,574,4,2296
46,121,coriander powder,2023-07-13,2,50,7,350
32,127,maggi masala,2023-05-30,19,80,9,720
35,129,sugar,2023-04-19,27,50,4,200
6,128,black pepper,2023-07-28,23,52,4,208
24,126,black pepper,2023-04-04,17,52,9,468
24,126,sunflower oil,2023-08-10,18,120,9,1080
14,122,dantkanti,2023-08-19,6,100,5,500
6,121,mustard oil,2023-04-26,2,110,1,110
8,124,kabuli chana,2023-08-01,11,140,5,700
48,121,amul ghee,2023-04-09,1,596,3,1788
46,129,hair gel,2023-10-14,25,65,9,585
48,122,cashews,2023-08-20,4,340,10,3400
18,126,hair gel,2023-04-17,17,65,8,520
26,128,deodorant,2023-03-21,22,141,5,705
6,127,maida,2023-08-04,19,20,10,200
10,124,maida,2023-09-01,10,20,5,100
23,126,black pepper,2023-09-29,17,52,9,468
12,130,maida,2023-08-19,30,20,5,100
17,125,dantkanti,2023-08-30,13,100,5,500
44,125,besan,2023-06-08,14,52,10,520
23,122,hair gel,2023-05-03,5,65,7,455
50,127,clinic plus,2023-08-02,21,345,9,3105
25,125,dove shampoo,2023-09-02,13,574,9,5166
12,130,sugar,2023-05-14,30,50,9,450
38,128,atta,2023-10-21,23,450,9,4050
1,124,deodorant,2023-03-14,10,141,1,141
4,123,black pepper,2023-03-31,8,52,4,208
50,130,hair gel,2023-04-24,28,65,2,130
44,125,hair gel,2023-07-16,14,65,9,585
2,126,quaker oats,2023-08-19,16,212,10,2120
27,121,coriander powder,2023-07-14,2,50,1,50
42,126,coriander powder,2023-06-17,17,50,6,300
26,124,dantkanti,2023-09-20,11,100,7,700
49,126,coriander powder,2023-09-14,17,50,1,50
41,127,black pepper,2023-04-29,19,52,10,520
31,129,deodorant,2023-02-23,26,141,6,846
6,124,atta,2023-02-18,12,450,2,900
23,130,deodorant,2023-10-19,29,141,10,1410
2,128,atta,2023-05-31,22,450,10,4500
23,129,black pepper,2023-09-19,25,52,3,156
18,128,cashews,2023-09-09,23,340,3,1020
5,129,amul ghee,2023-03-18,27,596,2,1192
50,122,hair gel,2023-07-18,4,65,7,455
6,130,dove shampoo,2023-04-11,29,574,2,1148
11,128,quaker oats,2023-08-17,24,212,4,848
38,128,atta,2023-05-04,23,450,7,3150
9,127,black pepper,2023-05-11,19,52,1,52
48,129,black pepper,2023-06-05,27,52,7,364
29,125,dantkanti,2023-03-30,13,100,8,800
8,121,kabuli chana,2023-08-12,1,140,5,700
21,128,coriander powder,2023-07-27,23,50,7,350
41,124,sugar,2023-10-04,12,50,8,400
11,130,deodorant,2023-06-02,29,141,5,705
4,122,sugar,2023-06-06,4,50,4,200
6,125,clinic plus,2023-05-17,14,345,7,2415
13,123,sunflower oil,2023-06-30,8,120,1,120
23,128,besan,2023-08-03,24,52,1,52
20,125,dove shampoo,2023-08-19,15,574,10,5740
49,123,quaker oats,2023-03-19,8,212,6,1272
47,123,quaker oats,2023-03-08,7,212,2,424
17,128,black pepper,2023-08-20,23,52,9,468
10,126,maida,2023-03-11,18,20,1,20
13,125,quaker oats,2023-05-27,15,212,2,424
11,129,maida,2023-07-04,27,20,6,120
40,122,nutrella,2023-05-22,4,40,7,280
42,127,atta,2023-03-20,20,450,1,450
43,128,sunflower oil,2023-08-12,24,120,7,840
19,130,sunflower oil,2023-07-09,29,120,5,600
45,129,clinic plus,2023-10-16,27,345,9,3105
9,123,quaker oats,2023-03-05,7,212,10,2120
15,125,besan,2023-07-23,14,52,5,260
40,127,kabuli chana,2023-05-22,21,140,9,1260
39,124,mustard oil,2023-08-10,11,110,7,770
35,124,hair gel,2023-08-22,10,65,9,585
24,126,deodorant,2023-06-20,16,141,9,1269
33,127,maggi masala,2023-02-25,19,80,7,560
38,126,clinic plus,2023-03-06,16,345,7,2415
19,129,deodorant,2023-05-17,27,141,8,1128
27,128,deodorant,2023-03-06,23,141,10,1410
48,128,kabuli chana,2023-07-17,23,140,2,280
42,125,cashews,2023-07-17,13,340,10,3400
12,125,besan,2023-09-03,14,52,5,260
8,125,cashews,2023-08-30,14,340,1,340
1,123,maggi masala,2023-02-27,7,80,1,80
13,127,coriander powder,2023-03-30,21,50,3,150
24,128,quaker oats,2023-09-01,24,212,8,1696
22,123,amul ghee,2023-03-05,7,596,10,5960
39,129,atta,2023-09-11,26,450,3,1350
5,124,dove shampoo,2023-06-18,11,574,8,4592
5,123,amul ghee,2023-04-12,9,596,8,4768
15,124,coriander powder,2023-06-19,10,50,3,150
26,123,deodorant,2023-06-24,8,141,2,282
7,127,mustard oil,2023-06-01,21,110,6,660
24,125,black pepper,2023-06-14,15,52,3,156
21,130,deodorant,2023-09-29,28,141,5,705
15,126,hair gel,2023-05-21,18,65,9,585
4,123,dantkanti,2023-09-16,9,100,4,400
11,125,coriander powder,2023-03-17,14,50,3,150
25,125,dantkanti,2023-10-22,15,100,10,1000
22,121,clinic plus,2023-06-08,1,345,9,3105
9,125,sugar,2023-04-03,14,50,4,200
22,124,maggi masala,2023-03-21,11,80,6,480
14,128,mustard oil,2023-03-14,23,110,6,660
32,126,cashews,2023-10-16,18,340,3,1020
5,130,mustard oil,2023-08-28,28,110,9,990
18,125,besan,2023-06-15,14,52,4,208
30,129,clinic plus,2023-06-19,27,345,10,3450
19,122,amul ghee,2023-03-06,4,596,4,2384
10,125,sugar,2023-04-16,15,50,3,150
48,125,coriander powder,2023-08-19,14,50,8,400
38,124,coriander powder,2023-07-01,11,50,7,350
5,124,quaker oats,2023-04-13,11,212,6,1272
5,127,sunflower oil,2023-06-11,20,120,1,120
18,125,maida,2023-07-08,14,20,7,140
28,122,sugar,2023-10-21,4,50,10,500
21,129,dantkanti,2023-03-22,26,100,6,600
9,128,cashews,2023-03-22,24,340,5,1700
36,124,dantkanti,2023-06-02,12,100,10,1000
15,121,black pepper,2023-08-28,2,52,2,104
15,126,atta,2023-03-11,17,450,10,4500
39,122,maggi masala,2023-03-23,4,80,3,240
15,124,black pepper,2023-06-05,10,52,6,312
19,122,cashews,2023-10-05,5,340,10,3400
46,121,amul ghee,2023-04-09,1,596,8,4768
28,126,dantkanti,2023-04-13,18,100,2,200
8,127,nutrella,2023-03-09,21,40,8,320
30,128,besan,2023-07-04,23,52,8,416
46,126,deodorant,2023-02-22,17,141,1,141
18,126,sugar,2023-03-24,17,50,7,350
48,129,kabuli chana,2023-09-04,26,140,10,1400
12,123,kabuli chana,2023-09-09,7,140,7,980
37,127,maggi masala,2023-08-01,21,80,2,160
41,127,nutrella,2023-05-13,20,40,2,80
